taxon_oid,Ecosystem Subtype,Latitude,Longitude,Origin,Plasmid Count,Ecosystem Subtype Custom
3300049708,Rhizosphere,37.85,-122.29,Meta,4,Rhizosphere
3300049049,Grasslands,38.53,-121.78,Meta,56,Grasslands
3300042851,Floodplain,38.92,-106.95,Meta,11,Other
3300044742,Watershed,38.92,-106.95,Meta,13,Other
3300040073,Boreal forest/Taiga,47.54,19.02,Meta,5,Other
3300041974,Desert,33.31,-116.25,Meta,1,Other
3300043668,Watershed,38.98,-107.06,Meta,4,Other
3300015683,Rhizosphere,-22.82,-47.06,Meta,2,Rhizosphere
3300041397,Unclassified,22.98,72.57,Meta,28,Unclassified
3300049141,Unclassified,35.88,-106.3,Meta,99,Unclassified
3300005563,Rhizosphere,42.39,-85.37,Meta,197,Rhizosphere
3300020965,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300035176,Agricultural land,57.19,-2.21,Meta,8,Agricultural land
3300047443,Rhizosphere,44.59,-123.19,Meta,221,Rhizosphere
3300043390,Watershed,38.98,-107.04,Meta,3,Other
3300035112,Rhizosphere,39.66,-79.91,Meta,2,Rhizosphere
3300049732,Tropical forest,32.58,-110.85,Meta,27,Tropical forest
3300012853,Unclassified,43.07,-89.4,Meta,38,Unclassified
3300046836,Agricultural land,46.12,-123.27,Meta,83,Agricultural land
3300021011,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300039631,Unclassified,-40.11,143.71,Meta,14,Unclassified
3300049136,Unclassified,35.88,-106.3,Meta,164,Unclassified
3300028589,Agricultural land,42.67,-77.03,Meta,133,Agricultural land
3300045012,Temperate forest,42.3,-72.12,Meta,75,Temperate forest
3300020960,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300003203,Rhizosphere,18.4,-66.05,Meta,35,Rhizosphere
3300026879,Tropical forest,18.0,-65.0,Meta,2,Tropical forest
3300027517,Temperate forest,31.11,-95.15,Meta,2,Temperate forest
3300002738,Unclassified,35.91,-79.05,Meta,59,Unclassified
3300020997,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300036849,Agricultural land,26.65,-80.63,Meta,5,Agricultural land
3300012804,Unclassified,43.07,-89.4,Meta,22,Unclassified
3300025250,Unclassified,35.91,-79.05,Meta,53,Unclassified
3300043251,Temperate forest,42.53,-72.19,Meta,14,Temperate forest
3300035117,Rhizosphere,46.11,-122.99,Meta,8,Rhizosphere
3300031903,Rhizosphere,38.5,-121.7,Meta,12,Rhizosphere
3300006844,Rhizosphere,35.84,-83.96,Meta,36,Rhizosphere
3300061538,Grasslands,33.4,-97.57,Meta,12,Grasslands
3300046558,Rhizosphere,44.59,-123.19,Meta,223,Rhizosphere
3300027010,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300050026,Peat,68.35,19.05,Meta,174,Peat
3300044250,Watershed,38.94,-107.01,Meta,12,Other
3300054570,Pasture,39.0,-123.07,Meta,1,Other
3300045240,Temperate forest,46.31,-92.3,Meta,16,Temperate forest
3300031250,Rhizosphere,47.65,-122.3,Meta,69,Rhizosphere
3300031649,Unclassified,46.63,-120.53,Meta,35,Unclassified
3300041798,Grasslands,38.99,-107.07,Meta,1,Grasslands
3300039568,Boreal forest/Taiga,60.99,25.71,Meta,70,Other
3300046727,Agricultural land,46.12,-123.27,Meta,46,Agricultural land
3300036842,Agricultural land,26.66,-80.63,Meta,4,Agricultural land
3300044980,Temperate forest,42.3,-72.12,Meta,32,Temperate forest
3300006058,Rhizosphere,35.84,-83.96,Meta,40,Rhizosphere
3300040258,Boreal forest/Taiga,47.54,19.02,Meta,1,Other
3300025903,Rhizosphere,42.39,-85.37,Meta,32,Rhizosphere
3300032013,Agricultural land,39.65,-79.94,Meta,6,Agricultural land
3300021407,Temperate forest,42.48,-72.18,Meta,73,Temperate forest
3300046823,Agricultural land,46.12,-123.27,Meta,44,Agricultural land
3300051663,Temperate forest,49.04,13.32,Meta,13,Temperate forest
3300028587,Agricultural land,42.67,-77.03,Meta,28,Agricultural land
3300028577,Rhizosphere,47.65,-122.3,Meta,51,Rhizosphere
3300043369,Watershed,38.98,-107.04,Meta,1,Other
3300045968,Tropical forest,32.58,-110.85,Meta,20,Tropical forest
3300049047,Grasslands,38.53,-121.78,Meta,8,Grasslands
3300028714,Floodplain,38.92,-106.95,Meta,2,Other
3300035672,Temperate forest,38.74,-120.4,Meta,29,Temperate forest
3300042872,Floodplain,38.92,-106.95,Meta,8,Other
3300047508,Temperate forest,46.31,-92.3,Meta,7,Temperate forest
3300006904,Tree plantation,35.84,-83.96,Meta,28,Other
3300047640,Peat,68.36,19.05,Meta,166,Peat
3300036847,Agricultural land,26.66,-80.63,Meta,3,Agricultural land
3300046722,Agricultural land,44.59,-123.19,Meta,61,Agricultural land
3300045944,Tropical forest,32.58,-110.85,Meta,20,Tropical forest
3300020999,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300022722,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300020121,Agricultural land,42.49,-85.46,Meta,32,Agricultural land
3300035119,Rhizosphere,46.11,-122.99,Meta,12,Rhizosphere
3300047645,Peat,68.35,19.05,Meta,37,Peat
3300052303,Temperate forest,40.98,-106.63,Meta,7,Temperate forest
3300049210,Grasslands,38.53,-121.78,Meta,55,Grasslands
3300050033,Peat,68.35,19.05,Meta,118,Peat
3300020906,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300035011,Unclassified,35.63,-115.51,Meta,71,Unclassified
3300021402,Temperate forest,42.48,-72.18,Meta,34,Temperate forest
3300039544,Unclassified,-36.67,145.03,Meta,3,Unclassified
3300048044,Peat,68.36,19.05,Meta,253,Peat
3300049198,Grasslands,38.53,-121.78,Meta,38,Grasslands
3300053239,Unclassified,46.24,-122.17,Meta,10,Unclassified
3300053074,Agricultural land,44.59,-123.19,Meta,1,Agricultural land
3300053084,Rhizosphere,46.12,-123.27,Meta,14,Rhizosphere
3300026887,Tropical forest,18.0,-65.0,Meta,3,Tropical forest
3300042877,Floodplain,38.92,-106.95,Meta,17,Other
3300035687,Temperate forest,39.03,-120.44,Meta,23,Temperate forest
3300018432,Riparian zone,45.26,-110.86,Meta,35,Other
3300053170,Unclassified,35.88,-106.3,Meta,119,Unclassified
3300035177,Agricultural land,57.19,-2.21,Meta,27,Agricultural land
3300050350,Peat,68.36,19.04,Meta,62,Peat
3300049984,Watershed,38.92,-106.95,Meta,7,Other
3300027003,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300045935,Temperate forest,47.55,-92.3,Meta,9,Temperate forest
3300046837,Agricultural land,46.12,-123.27,Meta,77,Agricultural land
3300050022,Peat,68.35,19.05,Meta,31,Peat
3300030113,Unclassified,47.51,-93.45,Meta,8,Unclassified
3300049137,Unclassified,35.88,-106.3,Meta,161,Unclassified
3300061224,Desert,31.91,-110.84,Meta,21,Other
3300020847,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300001305,Grasslands,38.99,-123.07,Meta,8,Grasslands
3300039821,Unclassified,-42.24,147.46,Meta,6,Unclassified
2162886011,Rhizosphere,42.41,-85.4,Meta,2,Rhizosphere
3300005614,Rhizosphere,42.39,-85.37,Meta,198,Rhizosphere
3300020743,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300039647,Agricultural land,40.3,-89.94,Meta,2,Agricultural land
3300026819,Tropical forest,18.0,-65.0,Meta,5,Tropical forest
3300020621,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300028563,Rhizosphere,47.65,-122.3,Meta,48,Rhizosphere
3300042819,Floodplain,38.92,-106.95,Meta,10,Other
3300048987,Unclassified,40.37,-106.11,Meta,28,Unclassified
3300020996,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300050374,Peat,68.36,19.05,Meta,2,Peat
3300049365,Agricultural land,38.55,-121.87,Meta,2,Agricultural land
3300035172,Rhizosphere,46.11,-122.99,Meta,14,Rhizosphere
3300052393,Unclassified,38.99,-123.07,Meta,1,Unclassified
3300035116,Rhizosphere,46.11,-122.99,Meta,14,Rhizosphere
3300050027,Peat,68.35,19.05,Meta,234,Peat
3300060914,Tropical forest,17.97,-66.87,Meta,42,Tropical forest
3300020909,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300053685,Temperate forest,44.67,-121.72,Meta,96,Temperate forest
3300037630,Agricultural land,42.01,-93.74,Meta,13,Agricultural land
3300025928,Rhizosphere,42.48,-85.45,Meta,33,Rhizosphere
3300049741,Rhizosphere,29.41,-82.18,Meta,14,Rhizosphere
3300030591,Orchard,48.36,5.74,Meta,6,Other
3300027516,Tropical forest,18.0,-65.0,Meta,6,Tropical forest
3300045930,Tropical forest,32.58,-110.85,Meta,16,Tropical forest
3300051672,Temperate forest,48.91,13.56,Meta,20,Temperate forest
3300005577,Rhizosphere,42.39,-85.37,Meta,134,Rhizosphere
3300046375,Temperate forest,35.68,-83.48,Meta,8,Temperate forest
3300005343,Rhizosphere,42.39,-85.37,Meta,1,Rhizosphere
3300032005,Rhizosphere,38.5,-121.7,Meta,32,Rhizosphere
3300042004,Rhizosphere,41.89,-103.69,Meta,4,Rhizosphere
3300027614,Rhizosphere,37.93,-122.02,Meta,2,Rhizosphere
3300020849,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300049046,Grasslands,38.53,-121.78,Meta,11,Grasslands
3300061653,Agricultural land,53.55,-114.2,Meta,6,Agricultural land
3300020938,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300041540,Unclassified,22.98,72.56,Meta,21,Unclassified
3300015690,Rhizosphere,-22.82,-47.06,Meta,29,Rhizosphere
3300026817,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300025915,Rhizosphere,42.48,-85.45,Meta,54,Rhizosphere
3300042817,Floodplain,38.92,-106.96,Meta,10,Other
3300040090,Boreal forest/Taiga,60.22,25.02,Meta,9,Other
3300031731,Rhizosphere,38.5,-121.7,Meta,91,Rhizosphere
3300021182,Peat,68.35,19.05,Meta,83,Peat
3300049203,Grasslands,38.53,-121.78,Meta,48,Grasslands
3300021057,Desert,33.3,-116.25,Meta,5,Other
3300049031,Grasslands,38.53,-121.78,Meta,32,Grasslands
3300048824,Peat,68.35,19.05,Meta,285,Peat
3300020643,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300035071,Agricultural land,57.19,-2.21,Meta,76,Agricultural land
3300049822,Rhizosphere,29.41,-82.17,Meta,298,Rhizosphere
3300020902,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300049306,Agricultural land,38.55,-121.87,Meta,4,Agricultural land
3300021406,Temperate forest,42.48,-72.18,Meta,120,Temperate forest
3300005937,Rhizosphere,18.4,-66.05,Meta,87,Rhizosphere
3300049139,Unclassified,35.88,-106.3,Meta,82,Unclassified
3300051787,Unclassified,46.24,-122.17,Meta,7,Unclassified
3300024181,Temperate forest,40.44,-87.03,Meta,2,Temperate forest
3300041826,Grasslands,38.98,-106.97,Meta,1,Grasslands
3300036831,Temperate forest,-34.5,150.0,Meta,51,Temperate forest
3300028784,Floodplain,38.92,-106.95,Meta,13,Other
3300044458,Watershed,38.99,-107.07,Meta,6,Other
3300052898,Temperate forest,39.94,-105.97,Meta,2,Temperate forest
3300026876,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300046524,Rhizosphere,44.59,-123.19,Meta,544,Rhizosphere
3300049723,Peat,68.35,19.05,Meta,1,Peat
3300048989,Unclassified,40.44,-106.05,Meta,2,Unclassified
3300036846,Tropical forest,-33.6,150.0,Meta,100,Tropical forest
3300050121,Peat,68.35,19.05,Meta,64,Peat
3300046380,Temperate forest,35.68,-83.48,Meta,2,Temperate forest
3300052901,Temperate forest,39.94,-105.97,Meta,12,Temperate forest
3300032000,Agricultural land,39.65,-79.94,Meta,3,Agricultural land
3300028755,Floodplain,38.92,-106.95,Meta,11,Other
3300029651,Desert,33.05,-116.36,Meta,17,Other
3300050029,Peat,68.36,19.04,Meta,47,Peat
3300025910,Rhizosphere,42.39,-85.37,Meta,83,Rhizosphere
3300020907,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300036858,Agricultural land,26.66,-80.63,Meta,2,Agricultural land
3300020989,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300040242,Grasslands,-26.7,27.09,Meta,10,Grasslands
3300028592,Agricultural land,42.67,-77.03,Meta,66,Agricultural land
3300026860,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300044658,Rhizosphere,14.75,-16.85,Meta,53,Rhizosphere
3300010048,Tropical forest,9.11,-79.84,Meta,44,Tropical forest
3300012791,Unclassified,43.07,-89.4,Meta,14,Unclassified
3300053167,Unclassified,35.88,-106.3,Meta,121,Unclassified
3300035398,Rhizosphere,30.26,-88.24,Meta,7,Rhizosphere
3300028881,Floodplain,38.92,-106.96,Meta,10,Other
3300050044,Peat,68.35,19.05,Meta,55,Peat
3300039973,Unclassified,63.88,-145.75,Meta,1,Unclassified
3300049188,Grasslands,38.53,-121.78,Meta,38,Grasslands
3300046735,Peat,68.35,19.04,Meta,3,Peat
3300049178,Tropical forest,9.18,-79.83,Meta,1,Tropical forest
3300027502,Temperate forest,31.11,-95.15,Meta,2,Temperate forest
3300043626,Watershed,38.96,-107.03,Meta,1,Other
3300050140,Peat,68.35,19.05,Meta,15,Peat
3300044962,Temperate forest,38.91,-120.66,Meta,10,Temperate forest
3300040114,Grasslands,-26.72,27.12,Meta,1,Grasslands
3300049441,Agricultural land,44.59,-123.19,Meta,1,Agricultural land
3300045933,Tropical forest,32.58,-110.85,Meta,18,Tropical forest
3300054569,Pasture,39.0,-123.07,Meta,3,Other
3300049718,Peat,68.35,19.05,Meta,119,Peat
3300035697,Agricultural land,57.19,-2.21,Meta,11,Agricultural land
3300050353,Peat,68.36,19.04,Meta,98,Peat
3300028653,Rhizosphere,47.65,-122.3,Meta,39,Rhizosphere
3300041788,Grasslands,39.0,-107.08,Meta,2,Grasslands
3300027000,Tropical forest,18.0,-65.0,Meta,5,Tropical forest
3300020951,Temperate forest,42.48,-72.18,Meta,5,Temperate forest
3300040586,Temperate forest,32.95,-87.39,Meta,1,Temperate forest
3300028597,Agricultural land,42.67,-77.03,Meta,87,Agricultural land
3300036536,Agricultural land,26.65,-80.63,Meta,1,Agricultural land
3300020824,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300052395,Unclassified,38.99,-123.07,Meta,1,Unclassified
3300012500,Rhizosphere,35.91,-79.05,Meta,4,Rhizosphere
3300003316,Unclassified,-19.73,147.18,Meta,83,Unclassified
2140918013,Grasslands,41.83,-93.01,Meta,2,Grasslands
3300020740,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300045002,Agricultural land,14.75,-16.85,Meta,12,Agricultural land
3300035692,Rhizosphere,46.11,-122.99,Meta,37,Rhizosphere
3300005258,Biochar,-33.92,151.24,Meta,7,Other
3300006914,Rhizosphere,35.84,-83.96,Meta,14,Rhizosphere
3300043633,Watershed,38.91,-107.03,Meta,2,Other
3300043375,Watershed,38.99,-107.0,Meta,2,Other
3300043385,Watershed,38.86,-107.09,Meta,3,Other
3300061684,Agricultural land,53.55,-114.2,Meta,24,Agricultural land
3300049205,Grasslands,38.53,-121.78,Meta,31,Grasslands
2209111020,Grasslands,51.8,-0.37,Meta,1,Grasslands
3300061674,Agricultural land,53.55,-114.2,Meta,3,Agricultural land
3300028704,Floodplain,38.92,-106.95,Meta,6,Other
3300045926,Tropical forest,32.58,-110.85,Meta,4,Tropical forest
3300026899,Temperate forest,31.11,-95.15,Meta,1,Temperate forest
3300054567,Pasture,39.0,-123.07,Meta,4,Other
3300020645,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300039966,Boreal forest/Taiga,47.59,19.03,Meta,2,Other
3300049720,Peat,68.35,19.05,Meta,5,Peat
3300001991,Rhizosphere,42.39,-85.37,Meta,2,Rhizosphere
3300051199,Agricultural land,45.27,-97.84,Meta,6,Agricultural land
3300061655,Agricultural land,53.55,-114.2,Meta,11,Agricultural land
3300040028,Unclassified,-42.28,147.47,Meta,2,Unclassified
3300046373,Temperate forest,35.68,-83.48,Meta,75,Temperate forest
3300020987,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300005345,Rhizosphere,42.39,-85.37,Meta,2,Rhizosphere
3300048996,Temperate forest,33.7,-117.47,Meta,66,Temperate forest
3300044834,Unclassified,40.44,-106.05,Meta,37,Unclassified
3300025913,Rhizosphere,42.39,-85.37,Meta,312,Rhizosphere
3300031990,Temperate forest,44.45,8.78,Meta,12,Temperate forest
3300037430,Grasslands,41.9,-89.36,Meta,1,Grasslands
3300032174,Temperate forest,39.08,-86.47,Meta,9,Temperate forest
3300040998,Paddy field/soil,45.32,8.37,Meta,18,Other
3300003267,Agricultural land,-19.73,147.18,Meta,7,Agricultural land
3300005538,Unclassified,40.8,-76.34,Meta,43,Unclassified
3300053169,Unclassified,35.88,-106.3,Meta,183,Unclassified
3300005340,Rhizosphere,42.39,-85.37,Meta,8,Rhizosphere
3300049725,Peat,68.35,19.05,Meta,11,Peat
3300061650,Agricultural land,53.55,-114.2,Meta,3,Agricultural land
3300032075,Agricultural land,39.65,-79.94,Meta,5,Agricultural land
3300064754,Agricultural land,58.01,-116.17,Meta,3,Agricultural land
3300031962,Temperate forest,39.08,-86.47,Meta,73,Temperate forest
3300031995,Rhizosphere,38.5,-121.7,Meta,42,Rhizosphere
3300054562,Pasture,39.0,-123.07,Meta,8,Other
3300020916,Temperate forest,42.48,-72.18,Meta,6,Temperate forest
3300049200,Grasslands,38.53,-121.78,Meta,13,Grasslands
3300039447,Rhizosphere,-19.28,-43.59,Meta,93,Rhizosphere
3300046542,Rhizosphere,44.59,-123.19,Meta,176,Rhizosphere
3300006049,Tree plantation,35.84,-83.96,Meta,6,Other
3300043206,Temperate forest,42.53,-72.19,Meta,6,Temperate forest
3300020982,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300049273,Agricultural land,38.55,-121.87,Meta,7,Agricultural land
3300035109,Agricultural land,57.19,-2.21,Meta,72,Agricultural land
3300020640,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300046426,Shrubland,27.18,-81.36,Meta,10,Other
3300026809,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300044447,Watershed,38.93,-106.98,Meta,2,Other
3300020963,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300044840,Unclassified,40.5,-106.07,Meta,55,Unclassified
3300002244,Rhizosphere,42.39,-85.37,Meta,3,Rhizosphere
3300028794,Unclassified,46.7,-120.9,Meta,116,Unclassified
3300037444,Agricultural land,42.01,-93.74,Meta,6,Agricultural land
3300047445,Rhizosphere,44.59,-123.19,Meta,48,Rhizosphere
3300049295,Agricultural land,38.55,-121.87,Meta,3,Agricultural land
3300045929,Tropical forest,32.58,-110.85,Meta,8,Tropical forest
3300024331,Temperate forest,40.44,-87.03,Meta,1,Temperate forest
3300012513,Rhizosphere,35.91,-79.05,Meta,2,Rhizosphere
3300013250,Rhizosphere,-22.82,-47.06,Meta,5,Rhizosphere
3300046390,Temperate forest,35.68,-83.48,Meta,4,Temperate forest
3300039969,Unclassified,-25.31,131.08,Meta,1,Unclassified
3300048999,Temperate forest,33.67,-117.46,Meta,90,Temperate forest
3300039529,Boreal forest/Taiga,65.16,-147.49,Meta,5,Other
3300026942,Tropical forest,18.0,-65.0,Meta,5,Tropical forest
3300053166,Unclassified,35.88,-106.3,Meta,108,Unclassified
3300045243,Temperate forest,47.55,-92.3,Meta,4,Temperate forest
3300045884,Tropical forest,32.58,-110.85,Meta,21,Tropical forest
3300040003,Boreal forest/Taiga,60.97,25.7,Meta,23,Other
3300028811,Floodplain,38.92,-106.95,Meta,17,Other
3300039913,Grasslands,-26.7,27.1,Meta,2,Grasslands
3300047314,Agricultural land,46.12,-123.27,Meta,60,Agricultural land
3300049778,Rhizosphere,37.85,-122.29,Meta,9,Rhizosphere
3300040184,Boreal forest/Taiga,47.52,18.97,Meta,5,Other
3300040174,Unclassified,-12.82,132.8,Meta,1,Unclassified
3300020919,Temperate forest,42.48,-72.18,Meta,9,Temperate forest
3300047440,Agricultural land,46.12,-123.27,Meta,34,Agricultural land
3300043209,Temperate forest,42.53,-72.19,Meta,2,Temperate forest
3300021479,Temperate forest,42.48,-72.18,Meta,80,Temperate forest
3300026947,Tropical forest,18.0,-65.0,Meta,3,Tropical forest
3300028596,Agricultural land,42.67,-77.03,Meta,45,Agricultural land
3300049432,Unclassified,40.42,-106.24,Meta,41,Unclassified
3300039758,Unclassified,-33.62,150.74,Meta,1,Unclassified
3300027857,Unclassified,40.8,-76.34,Meta,80,Unclassified
3300005334,Rhizosphere,42.39,-85.37,Meta,23,Rhizosphere
3300035091,Rhizosphere,39.66,-79.91,Meta,1,Rhizosphere
3300036443,Desert,40.23,-112.47,Meta,42,Other
3300020912,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300035165,Agricultural land,57.19,-2.21,Meta,1,Agricultural land
3300048997,Temperate forest,33.67,-117.46,Meta,145,Temperate forest
3300020976,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300043202,Temperate forest,42.53,-72.19,Meta,2,Temperate forest
3300049439,Tropical forest,9.18,-79.83,Meta,1,Tropical forest
3300050134,Peat,68.35,19.05,Meta,35,Peat
3300050030,Peat,68.35,19.04,Meta,18,Peat
3300025905,Rhizosphere,42.48,-85.45,Meta,1,Rhizosphere
3300053695,Temperate forest,50.07,10.43,Meta,1,Temperate forest
3300043629,Watershed,38.98,-107.04,Meta,1,Other
3300005455,Rhizosphere,42.39,-85.37,Meta,129,Rhizosphere
3300046531,Rhizosphere,46.12,-123.27,Meta,116,Rhizosphere
3300045927,Tropical forest,32.58,-110.85,Meta,22,Tropical forest
3300036824,Tropical forest,-34.5,150.0,Meta,21,Tropical forest
3300046825,Agricultural land,44.59,-123.19,Meta,5,Agricultural land
3300051665,Temperate forest,49.04,13.31,Meta,9,Temperate forest
3300042014,Rhizosphere,41.89,-103.69,Meta,6,Rhizosphere
3300010398,Tropical forest,9.11,-79.84,Meta,27,Tropical forest
3300053173,Unclassified,35.88,-106.3,Meta,110,Unclassified
3300054566,Pasture,39.0,-123.07,Meta,5,Other
3300020917,Temperate forest,42.48,-72.18,Meta,5,Temperate forest
3300039446,Paddy field/soil,117.98,33.74,Meta,5,Other
3300037393,Grasslands,41.9,-89.35,Meta,1,Grasslands
3300044983,Agricultural land,42.41,-85.4,Meta,36,Agricultural land
3300043207,Temperate forest,42.53,-72.19,Meta,3,Temperate forest
3300025900,Rhizosphere,42.39,-85.37,Meta,49,Rhizosphere
3300042838,Floodplain,38.92,-106.95,Meta,4,Other
3300055371,Temperate forest,41.01,-106.54,Meta,11,Temperate forest
3300021477,Temperate forest,42.48,-72.18,Meta,89,Temperate forest
3300049688,Rhizosphere,37.85,-122.29,Meta,10,Rhizosphere
